지역구,지역동,아파트명,최저 시세,최고 시세,세대 수,동 수,최소 전용면적,최대 전용면적,초등학교까지의 거리
서초구,서초동,강남아르젠(도시형),32000,50000,27,1,24.84,37.05,9
서초구,서초동,강남역리가스퀘어,25000,50000,198,1,55.28,92.56,2
서초구,서초동,그린월드,,,14,1,89.46,114.97,15
서초구,서초동,강남역아이파크1차,30000,33000,288,1,48.76,59.59,7
서초구,서초동,강남역아이파크2차,25000,28900,99,1,51.56,105.39,6
서초구,서초동,강남역인앤인,18500,21000,68,1,42.47,79.36,6
서초구,서초동,강남역파라디아골드,22000,23500,164,1,34.62,38.46,10
서초구,서초동,대경벨로체,,,11,1,78.32,97.58,4
서초구,서초동,강남역푸르지오시티(생활숙박시설),19500,45000,266,1,52.27,69.48,5
서초구,서초동,대성유니드,200000,240000,83,1,105.85,151.01,13
서초구,서초동,대호프레조빌(주상복합),,,14,1,169.25,280.46,4
서초구,서초동,더미켈란,320000,1000000,67,1,265.99,328.29,16
서초구,서초동,더샵서초(주상복합),69800,400000,329,3,43.93,286.95,7
서초구,서초동,강남효성해링턴타워,26000,60000,276,1,50.94,144.41,6
서초구,서초동,더샵오데움(103동),,,34,1,200.44,243.74,4
서초구,서초동,더샵오데움(104동),,,10,1,122.53,147.76,3
서초구,서초동,더샵오데움(105동),,,4,1,128.03,167.95,3
서초구,서초동,경남아너스빌(1456-2),200000,200000,86,1,98.3,147.46,13
서초구,서초동,경남아너스빌(1608-28),,,32,2,103.18,141.7,9
서초구,서초동,국제전자센터,,,47,1,46.12,223.79,8
서초구,서초동,그린빌,15000,18000,195,1,44.09,96.36,14
서초구,서초동,그린빌라트(주상복합),,,19,1,124.54,277.18,7
서초구,서초동,그린월드,,,14,1,89.46,114.97,15
서초구,서초동,끄레메빌,,,14,1,256.09,286,8
서초구,서초동,뉴삼성(주상복합),,,8,1,135.61,142.97,14
서초구,서초동,디아레나서초(주상복합),32000,60000,90,2,19.99,34.2,14
서초구,서초동,다우월드,,,17,1,92.12,116.71,17
서초구,서초동,대경벨로체,,,11,1,78.32,97.58,4
서초구,서초동,대상파크빌,,,12,1,101.96,151.31,4
서초구,서초동,대성유니드,200000,240000,83,1,105.85,151.01,13
서초구,서초동,대우도씨에빛1,33000,35000,179,1,71.12,173.38,12
서초구,서초동,대우도씨에빛2,39800,54000,340,1,68.35,78.8,13
서초구,서초동,대호프레조빌(주상복합),,,14,1,169.25,280.46,4
서초구,서초동,로얄하이츠,,,12,1,107.03,153.68,3
서초구,서초동,롯데캐슬SPA,,,58,1,207.68,275.29,6
서초구,서초동,롯데캐슬주피터,230000,230000,110,2,110.44,197.29,15
서초구,서초동,롯데캐슬클래식,235000,350000,990,15,94.91,154.9,1
서초구,서초동,루컴즈힐서리풀,165000,210000,28,1,103.58,112.03,17
서초구,서초동,리안하우스,250000,250000,12,1,140.9,168.88,12
서초구,서초동,마샹스1차,,,17,1,104.73,135.16,2
서초구,서초동,더아크리움,,,16,1,41.22,41.22,
서초구,서초동,마제스타시티힐스테이트서리풀,210000,220000,116,2,88.02,88.47,21
서초구,서초동,도무스,550000,550000,12,1,261.76,264.58,19
서초구,서초동,동아(도시형),,,62,1,28.23,47.71,11
서초구,서초동,벽산서초블루밍,,,19,1,273.28,365.58,4
서초구,서초동,동원베네스트,200000,200000,126,2,105.53,142.48,11
서초구,서초동,브라운스톤서초(주상복합),145000,160000,42,1,103.04,113.43,14
서초구,서초동,블루힐65(도시형),,,10,1,35.7,35.7,22
서초구,서초동,두원에코타운(도시형),,,26,2,20.94,37.11,8
서초구,서초동,삼성서초가든스위트,400000,420000,141,3,236.14,355.48,5
서초구,서초동,삼성쉐르빌II(주상복합),30000,97000,365,1,50.59,101.38,7
서초구,서초동,디아레나서초(주상복합),32000,60000,90,2,19.99,34.2,14
서초구,서초동,라파엘로,,,12,1,117.29,168.68,16
서초구,서초동,상지리츠빌2차,215000,215000,36,2,165.92,237.74,8
서초구,서초동,새티스(1435-2),130000,200000,18,1,75.28,155.02,1
서초구,서초동,래미안서초에스티지,240000,430000,421,4,85.16,183.93,2
서초구,서초동,래미안서초에스티지S,300000,500000,593,5,111.13,171.74,3
서초구,서초동,래미안서초유니빌(주상복합),36000,98000,440,1,46.34,90.38,11
서초구,서초동,서리풀월드메르디앙레브,105000,150000,40,4,65.58,66.05,13
서초구,서초동,로얄하이츠,,,12,1,107.03,153.68,3
서초구,서초동,롯데골드로즈,30000,30000,310,1,58.57,96.54,5
서초구,서초동,롯데캐슬SPA,,,58,1,207.68,275.29,6
서초구,서초동,롯데캐슬주피터,230000,230000,110,2,110.44,197.29,15
서초구,서초동,서초e-편한세상2차,,,159,3,107.2,152.78,12
서초구,서초동,루컴즈힐서리풀,165000,210000,28,1,103.58,112.03,17
서초구,서초동,르네상스,,,110,1,87.92,144.36,17
서초구,서초동,르니드,,,156,1,111.02,345.64,17
서초구,서초동,서초교대e편한세상,200000,360000,435,6,81.47,224.42,12
서초구,서초동,서초그랑자이,260000,470000,1446,9,83.85,192.97,3
서초구,서초동,서초극동스타클래스 I,175000,200000,90,2,102.8,218.48,9
서초구,서초동,마제스타시티힐스테이트서리풀,210000,220000,116,2,88.02,88.47,21
서초구,서초동,모차르트,,,59,1,55.01,608.21,17
서초구,서초동,밀라텔쉐르빌(엠쉐르빌주상복합),37000,95000,125,1,42.38,127.22,2
서초구,서초동,서초네스피아,130000,130000,24,2,97.81,129.84,2
서초구,서초동,서초노블레스(1362-10주상복합),58000,58000,50,1,38.16,42.75,16
서초구,서초동,서초노블레스(1560-7),,,7,1,36.9,102.03,21
서초구,서초동,벽산서초블루밍,,,19,1,273.28,365.58,4
서초구,서초동,서초녹원,150000,210000,35,1,78.41,148.2,18
서초구,서초동,서초다솔맴버스,,,6,1,88,167.26,14
서초구,서초동,서초대림빌라트,,,18,1,164.13,223.32,15
서초구,서초동,서초대성유니드,,,19,1,122.25,145.28,8
서초구,서초동,서초대우(엘로즈카운티),210000,230000,73,1,221.59,227.7,4
서초구,서초동,서초대우디오빌프라임(주상복합),78000,175000,112,1,56.35,107.6,8
서초구,서초동,서초대우로얄카운티,,,10,1,236.52,263.82,16
서초구,서초동,서초대우아이빌(주상복합),31000,34000,215,1,28.03,86.66,14
서초구,서초동,서초동아,,,12,1,118.82,161.13,7
서초구,서초동,서초동아빌라트1타운,320000,330000,19,1,175.01,242.11,12
서초구,서초동,서초동아빌라트2타운(주상복합),300000,350000,19,1,208.29,243.14,11
서초구,서초동,서초동아타워(주상복합),160000,195000,64,1,173.5,227.74,8
서초구,서초동,서초동일하이빌(주상복합),,,54,2,119.85,239.86,21
서초구,서초동,상지리츠빌2차,215000,215000,36,2,165.92,237.74,8
서초구,서초동,서초두산위브2,220000,220000,47,1,136.12,177.68,18
서초구,서초동,서초드림하이츠,,,10,1,69.23,132.97,7
서초구,서초동,서초래미안,240000,320000,1129,13,112.73,167.09,3
서초구,서초동,서초래미안3차,270000,270000,31,1,212.96,293.14,5
서초구,서초동,서리풀월드메르디앙레브,105000,150000,40,4,65.58,66.05,13
서초구,서초동,서초래미안5차,,,54,1,126.94,169.4,11
서초구,서초동,서신,,,48,1,43.94,72.48,8
서초구,서초동,서초래미안7차,290000,300000,79,2,119.38,219.48,18
서초구,서초동,서초레몬(주상복합),,,24,1,38.26,69.24,17
서초구,서초동,서초로얄,149500,155000,40,1,75.35,182.78,11
서초구,서초동,서초로얄스위트,220000,250000,17,1,154.05,209.85,15
서초구,서초동,서초로즈힐,,,14,1,98.61,167.71,8
서초구,서초동,서초롯데캐슬84,,,84,2,121.48,249.8,17
서초구,서초동,서초e-편한세상3차,285000,300000,77,2,160.08,189.85,3
서초구,서초동,서초롯데캐슬메디치(주상복합),175000,195000,50,1,136.8,164.55,22
서초구,서초동,서초롯데캐슬프레지던트,265000,360000,280,3,111.05,187.11,10
서초구,서초동,서초리시온(주상복합),38000,62000,293,1,33.21,100.47,19
서초구,서초동,서초리젠,,,18,1,134.93,170.16,5
서초구,서초동,서초벽산블루밍,205000,245000,60,2,105.25,164.92,11
서초구,서초동,서초블레스,,,16,1,56.84,98.61,8
서초구,서초동,서초블리스,72000,83000,23,1,47.95,81.22,15
서초구,서초동,서초삼성래미안,205000,250000,299,3,108.06,191.27,13
서초구,서초동,서초삼원그린빌,,,12,1,129.23,129.23,2
서초구,서초동,서초노블레스(1362-10주상복합),58000,58000,50,1,38.16,42.75,16
서초구,서초동,서초상지리츠빌1차,,,19,1,161.9,221.41,15
서초구,서초동,서초상지리츠빌3차,290000,300000,18,1,206.89,227.16,14
서초구,서초동,서초상지리츠빌4차,,,17,1,152.37,184.69,15
서초구,서초동,서초상지리츠빌5차,,,12,1,179.99,231.86,14
서초구,서초동,서초상지리츠빌6차,,,14,1,151.1,154.87,15
서초구,서초동,서초대성유니드,,,19,1,122.25,145.28,8
서초구,서초동,서초상지리츠빌8차,198000,220000,18,1,141.18,165.2,14
서초구,서초동,서초대우디오빌,29500,73000,380,1,51.76,133.85,13
서초구,서초동,서초센트럴아이파크(주거복합),191000,220000,318,2,104.92,107.07,13
서초구,서초동,서초대우디오빌프라임(주상복합),78000,175000,112,1,56.35,107.6,8
서초구,서초동,서초대우로얄카운티,,,10,1,236.52,263.82,16
서초구,서초동,서초쌍용플래티넘(주상복합),92000,160000,109,1,45.36,107.89,9
서초구,서초동,서초아이파크,,,115,3,147.83,233.92,1
서초구,서초동,서초아크빌,,,31,1,256.73,271.38,21
서초구,서초동,서초아트갤러리(도시형),45000,45000,20,1,22.04,35.18,11
서초구,서초동,서초아트자이(주상복합),300000,500000,164,4,181.1,336.7,11
서초구,서초동,서초에버빌,190000,190000,11,1,90.29,150,14
서초구,서초동,서초동일하이빌(주상복합),,,54,2,119.85,239.86,21
서초구,서초동,서초엔-스위트1차,190000,190000,36,2,135.54,135.68,15
서초구,서초동,서초두산위브2,220000,220000,47,1,136.12,177.68,18
서초구,서초동,서초연우,135000,135000,19,1,62.11,113.46,8
서초구,서초동,서초예성그린,120000,170000,36,2,49.69,123.77,16
서초구,서초동,서초오로라,,,18,1,81.37,177.07,14
서초구,서초동,서초우방유쉘,165000,175000,49,1,81.52,141.52,20
서초구,서초동,서초웰하우스,80000,80000,12,1,33.01,49.11,9
서초구,서초동,서초이오빌(주상복합),33300,43000,462,1,48.96,78.09,14
서초구,서초동,서초자연인,,,29,1,26.78,54.66,11
서초구,서초동,서초자연인(도시형),25000,59000,29,1,30.72,132.94,11
서초구,서초동,서초자이,,,184,4,106.97,184.32,4
서초구,서초동,서초자이르네,,,67,2,66.21,109.91,8
서초구,서초동,서초중흥S-클래스(도시형),18000,22000,91,1,29.31,63.8,6
서초구,서초동,서초지에스타워,25000,25000,54,1,16.02,33.7,
서초구,서초동,서초지웰,,,60,2,112.46,112.46,12
서초구,서초동,서초캐슬,200000,200000,19,1,138.13,145.26,23
서초구,서초동,서초코아,92000,130000,15,1,79.87,109.88,2
서초구,서초동,서초타운트라팰리스(주상복합),220000,220000,48,1,105.03,161.28,9
서초구,서초동,서초타워씨티빌(선경),,,19,1,167.46,228.83,1
서초구,서초동,서초태동스위트,140000,140000,17,1,46.67,130.85,15
서초구,서초동,서초트라팰리스(주상복합),167000,245000,257,3,93.71,198.6,11
서초구,서초동,서초트레져,270000,300000,14,1,236.78,245.69,13
서초구,서초동,서초파라곤(주상복합),,,60,1,71.13,135.88,7
서초구,서초동,서초푸르지오써밋,240000,370000,907,7,80.96,160.83,4
서초구,서초동,서초풍림아이원,200000,200000,36,2,135.85,140.71,7
서초구,서초동,서초프라임빌,,,10,1,115.69,144.63,20
서초구,서초동,서초프라임헤센,198000,198000,55,2,73.95,91.03,7
서초구,서초동,서초삼성래미안,205000,250000,299,3,108.06,191.27,13
서초구,서초동,서초프레스턴-2,270000,270000,12,1,154.74,207.9,17
서초구,서초동,서초프레스티지,,,28,1,47.85,92.17,10
서초구,서초동,서초한빛삼성,143000,235000,264,2,84.96,140.87,16
서초구,서초동,서초한신,190000,200000,194,2,113.63,147.27,9
서초구,서초동,서초한신리빙타워(주상복합),155000,155000,103,1,56.21,166.85,8
서초구,서초동,서초한양수자인,168000,168000,24,1,75.34,103.08,10
서초구,서초동,서초한일,135000,185000,86,1,76.82,108.87,12
서초구,서초동,서초상지리츠빌7차,,,14,1,237.3,237.44,16
서초구,서초동,서초현대,140000,230000,299,2,72.72,144.29,9
서초구,서초동,서초현대3차,195000,200000,96,1,101.21,102.63,8
서초구,서초동,서초현대4차,250000,270000,160,3,67.04,172.27,2
서초구,서초동,서초센트럴아이파크(주거복합),191000,220000,318,2,104.92,107.07,13
서초구,서초동,서초현대빌라트,,,11,1,289.31,291.84,17
서초구,서초동,서초신성미소시티,73000,73000,132,1,40.87,128.35,18
서초구,서초동,서초신원아침도시2차,160000,160000,88,2,105.8,105.8,1
서초구,서초동,서초힐하우스,,,15,1,112.21,133.4,9
서초구,서초동,서초쌍용플래티넘(주상복합),92000,160000,109,1,45.36,107.89,9
서초구,서초동,서초아르누보씨티Ⅲ(생활숙박시설),24500,45000,174,1,66.07,144.67,12
서초구,서초동,스타시드(도시형),,,8,1,62.45,69.57,
서초구,서초동,신구블레스벨리,,,10,1,117.79,165.18,16
서초구,서초동,신동아1차,205000,320000,893,6,82.17,170.14,3
서초구,서초동,신동아2차,350000,380000,104,1,156.46,183.98,1
서초구,서초동,서초아트자이,,,26,1,171.22,175.73,11
서초구,서초동,서초아트자이(주상복합),300000,500000,164,4,181.1,336.7,11
서초구,서초동,아이파크빌,300000,300000,66,2,194.71,298.07,3
서초구,서초동,서초에버빌,190000,190000,11,1,90.29,150,14
서초구,서초동,애지앙,120000,120000,16,1,68.65,114.92,2
서초구,서초동,에비앙하우스(도시형),,,16,1,25.48,51.26,7
서초구,서초동,서초엔-스위트2차,,,18,1,122.79,124.64,14
서초구,서초동,엘리제,,,10,1,83.51,113.33,3
서초구,서초동,예림,,,16,1,58.49,98.17,9
서초구,서초동,옥스포드빌,,,11,1,83.42,105.67,14
서초구,서초동,옥스포드빌2차,,,7,1,49.51,104.13,14
서초구,서초동,와이에이치빌리지,,,20,1,24.72,37.74,9
서초구,서초동,우성5차,175000,295000,408,2,74.48,167.83,7
서초구,서초동,우정에쉐르,105000,150000,77,1,32.6,102.78,11
서초구,서초동,월드메르디앙(1549-3),270000,290000,44,1,159.41,225.43,20
서초구,서초동,서초자연인,,,29,1,26.78,54.66,11
서초구,서초동,월드메르디앙오페라하우스,250000,260000,47,1,173.8,221.69,8
서초구,서초동,월드빌라트,350000,350000,19,1,281.06,453.71,14
서초구,서초동,서초자이르네,,,67,2,66.21,109.91,8
서초구,서초동,장미,,,18,1,75.44,140.21,15
서초구,서초동,장복엘리트타운,,,18,1,156.72,249.47,15
서초구,서초동,서초지웰,,,60,2,112.46,112.46,12
서초구,서초동,서초캐슬,200000,200000,19,1,138.13,145.26,23
서초구,서초동,서초코아,92000,130000,15,1,79.87,109.88,2
서초구,서초동,서초코업레지던스,20000,20000,151,1,39.08,39.08,9
서초구,서초동,칼리아빌,130000,130000,10,1,93.41,135.03,11
서초구,서초동,서초타운트라팰리스(주상복합),220000,220000,48,1,105.03,161.28,9
서초구,서초동,트라움하우스3차,580000,580000,19,1,345.03,393.61,18
서초구,서초동,트라움하우스5차,800000,800000,18,3,322.53,466.67,17
서초구,서초동,서초트라팰리스,84000,84000,42,1,115.86,167.5,11
서초구,서초동,서초트라팰리스(주상복합),167000,245000,257,3,93.71,198.6,11
서초구,서초동,서초트레져,270000,300000,14,1,236.78,245.69,13
서초구,서초동,한라비발디스튜디오193(도시형),26500,27500,149,1,32.02,63.86,17
서초구,서초동,한성,145000,145000,19,1,112.99,141.36,14
서초구,서초동,한승미메이드,150000,170000,18,2,92.63,142.36,4
서초구,서초동,해오름빌(도시형),,,12,1,23.04,85.27,19
서초구,서초동,햄튼코트,,,19,1,164.34,205.33,4
서초구,서초동,헤센파크힐,,,102,1,32.22,54.58,5
서초구,서초동,현대,170000,210000,412,5,91.52,109.27,8
서초구,서초동,서초프라임헤센,198000,198000,55,2,73.95,91.03,7
서초구,서초동,현대ESA2(주상복합),230000,230000,174,2,156.01,156.01,20
서초구,서초동,서초프레스턴-2,270000,270000,12,1,154.74,207.9,17
서초구,서초동,서초프레스티지,,,28,1,47.85,92.17,10
서초구,서초동,서초한빛삼성,143000,235000,264,2,84.96,140.87,16
서초구,서초동,서초한신,190000,200000,194,2,113.63,147.27,9
서초구,서초동,현대임페리움,185000,185000,15,1,140.15,190.22,6
서초구,서초동,화원그랑빌,,,37,1,70.31,136.84,15
서초구,신원동,서초포레스타3단지,160000,230000,482,8,82.02,155.43,4
서초구,신원동,서초포레스타5단지,161000,230000,547,11,80.4,154.33,12
서초구,신원동,서초포레스타6단지,160000,210000,585,11,86.35,121.75,13
서초구,신원동,서초포레스타7단지,,,310,10,87.67,123.42,12
서초구,신원동,힐스테이트서초젠트리스,200000,325000,256,9,114.32,153.03,7
서초구,양재동,강남월드메르디앙프레스티지(주상복합),89990,150000,29,1,48.41,57,
서초구,양재동,경희궁,,,10,1,86.73,95.33,3
서초구,양재동,광정,,,11,1,34.49,89.71,9
서초구,양재동,그린씨티,,,11,1,96.36,154.45,6
서초구,양재동,금강,,,19,1,98.56,197.5,10
서초구,양재동,금일,130000,130000,10,1,68.89,119.65,13
서초구,양재동,길명오퍼스,120000,120000,19,1,88.93,176.88,10
서초구,양재동,노블하우스,,,15,1,63.36,81.89,2
서초구,양재동,누리빌,,,10,1,87.96,89.17,12
서초구,양재동,뉴현대,,,14,1,85.55,144.65,9
서초구,양재동,다원,,,12,1,57.27,95.51,5
서초구,양재동,대흥,100000,100000,16,1,50.14,118.55,10
서초구,양재동,동원그린,,,11,1,85.3,90.5,8
서초구,양재동,동원그린,,,11,1,85.3,90.5,8
서초구,양재동,드림펠리스,110000,170000,34,3,80.63,134.14,13
서초구,양재동,런던빌양재,38000,38000,8,1,56.42,57.97,10
서초구,양재동,런던빌양재,,,16,1,32.36,33.13,10
서초구,양재동,리시본하우스,95000,120000,27,1,33.82,67.67,10
서초구,양재동,리치스,,,19,1,100.01,100.75,9
서초구,양재동,리치스,,,19,1,100.01,100.75,9
서초구,양재동,메르디안하우스,,,16,1,200.99,224.31,9
서초구,양재동,메르디안하우스,,,16,1,200.99,224.31,9
서초구,양재동,메이저,120000,120000,11,1,80.46,116.96,11
서초구,양재동,미영,,,36,3,29.41,135.44,14
서초구,양재동,반트하임(도시형),59000,59000,40,4,40.7,58.76,8
서초구,양재동,베누시아,,,20,1,79.06,155.3,11
서초구,양재동,베누시아,,,20,1,79.06,155.3,11
서초구,양재동,블루하이츠,,,16,1,97.77,98.44,7
서초구,양재동,비젼(101동),110000,110000,19,1,90.44,125.32,
서초구,양재동,비젼(101동),110000,110000,19,1,90.44,125.32,
서초구,양재동,새티스(359),,,19,1,130.06,130.06,7
서초구,양재동,삼호물산,,,341,2,53.27,167.74,15
서초구,양재동,서방(주상복합),,,16,1,34.26,47.37,7
서초구,양재동,새티스(402-10),,,16,1,50.46,66.4,12
서초구,양재동,선경에버빌,,,10,1,54.4,90.62,10
서초구,양재동,서초,,,10,1,64.77,90.71,2
서초구,양재동,성영,,,14,1,54.45,93.24,18
서초구,양재동,시그마,,,16,1,100.69,122.47,9
서초구,양재동,선경에버빌,,,10,1,54.4,90.62,10
서초구,양재동,성영,,,14,1,54.45,93.24,18
서초구,양재동,양재,,,15,1,77.61,93.47,8
서초구,양재동,양재대웅(우성112동),170000,190000,54,1,117.43,117.76,2
서초구,양재동,아원데코빌,,,14,1,36.22,149.68,18
서초구,양재동,양재메트로,,,19,1,80.97,93.92,2
서초구,양재동,양재(우리빌),,,25,1,49.18,56.95,17
서초구,양재동,양재대웅(우성112동),170000,190000,54,1,117.43,117.76,2
서초구,양재동,양재리치타운,,,19,1,93.38,162.27,16
서초구,양재동,양재메트로,,,19,1,80.97,93.92,2
서초구,양재동,양재우성KBS(113동),180000,185000,150,1,102.54,102.54,9
서초구,양재동,양재테크노,,,19,1,88.47,150.71,10
서초구,양재동,양재테크노2차,,,19,1,73.32,142.42,12
서초구,양재동,양재테크노3차,,,19,1,49.99,100.99,12
서초구,양재동,양재테크노5차,,,18,1,44.12,116.9,9
서초구,양재동,양재우성KBS(113동),180000,185000,150,1,102.54,102.54,9
서초구,양재동,양재한신휴플러스(주상복합),170000,180000,46,1,109.01,109.05,7
서초구,양재동,양재테크노2차,,,19,1,73.32,142.42,12
서초구,양재동,에이치빌(도시형),,,22,1,25.22,67.76,7
서초구,양재동,양재테크노5차,,,18,1,44.12,116.9,9
서초구,양재동,월드빌,,,15,1,37.25,88.65,16
서초구,양재동,위너스,,,13,1,60.8,94.72,12
서초구,양재동,인랜드,,,12,1,88,88,9
서초구,양재동,에이치빌(도시형),,,22,1,25.22,67.76,7
서초구,양재동,진흥(아마란스),135000,140000,15,1,103.03,103.37,13
서초구,양재동,월드빌,,,15,1,37.25,88.65,16
서초구,양재동,태양파크빌,,,11,1,71.48,91.13,8
서초구,양재동,파빌리온,100000,100000,30,2,89.39,143.45,12
서초구,양재동,파크뷰,,,15,1,49.73,90.71,13
서초구,양재동,파크사이드,,,14,1,74.06,76.37,2
서초구,양재동,포레스빌,115000,115000,19,1,104.55,105.2,7
서초구,양재동,프라임,,,10,1,88.98,88.98,13
서초구,양재동,한솔로이젠트(주상복합),250000,250000,68,1,111.15,115.98,5
서초구,양재동,한아름,,,19,1,60.19,158.94,9
서초구,양재동,한일인텔,,,12,1,212.3,253.75,12
서초구,양재동,해청,,,16,1,89.69,210.78,12
서초구,양재동,해청3차,,,19,1,82.28,145.72,10
서초구,양재동,해청파인빌,,,15,1,119.7,153.98,12
서초구,양재동,현대,,,19,1,145.8,168.48,4
서초구,양재동,현대타운,125000,125000,34,2,86.08,145.31,12
서초구,양재동,현대테라하임(11-120),,,14,1,151.39,214.69,8
서초구,양재동,현대테라하임(11-74),,,14,1,141.18,215.87,7
서초구,양재동,휴먼시티,75000,79500,16,1,67.77,92.5,14
서초구,양재동,힐하우스,,,16,1,173.47,178.87,6
서초구,우면동,LH서초5단지,117000,160000,358,3,81.97,116.25,9
서초구,우면동,대림,190000,300000,412,6,155.59,155.59,1
서초구,우면동,동고,145000,160000,330,5,96.98,105.47,1
서초구,우면동,서초LH4단지,120000,170000,424,4,71.15,116.53,
서초구,우면동,서초네이처힐1단지,179000,195000,178,10,110.25,148.68,7
서초구,우면동,서초네이처힐2단지,146000,146000,133,8,78.72,112.2,5
서초구,우면동,서초네이처힐3단지,180000,210000,1251,17,112.06,151.95,5
서초구,우면동,서초네이처힐4단지,179000,200000,409,7,115.84,163.44,4
서초구,우면동,서초네이처힐6단지,142000,220000,382,7,81.93,155.53,7
서초구,우면동,서초네이처힐7단지,148000,150000,275,5,85.73,120.25,5
서초구,우면동,서초리슈빌S(도시형),21000,39000,98,1,30.17,62.17,4
서초구,우면동,서초호반써밋,200000,300000,550,6,128.07,213.47,7
서초구,우면동,서초힐스,142000,177000,1082,12,81.96,116.29,5
서초구,우면동,우리집(도시형),,,10,1,19.95,40.11,5
서초구,우면동,우면한라,145000,149000,252,7,78.93,78.93,2
서초구,우면동,코오롱,135000,150000,300,6,73.06,73.06,5
서초구,잠원동,강변,197000,270000,360,4,89.35,101.08,3
서초구,잠원동,금호베스트빌,310000,310000,117,2,101.34,166.07,5
서초구,잠원동,노블레스,230000,260000,19,1,145.64,199.89,15
서초구,잠원동,녹원한신,310000,315000,240,2,98.87,99.14,16
서초구,잠원동,대주피오레,210000,220000,49,1,103.1,152.16,12
서초구,잠원동,데뜨아르,193000,195000,22,1,111.55,112.3,9
서초구,잠원동,동아,209000,290000,991,8,81.33,109.07,13
서초구,잠원동,띠에라하우스,,,15,1,304.48,304.48,13
서초구,잠원동,래미안신반포리오센트,245000,440000,475,6,85.91,172.8,4
서초구,잠원동,래미안신반포팰리스,310000,500000,843,7,111.79,169.02,1
서초구,잠원동,로즈빌,,,19,1,173.87,211.73,10
서초구,잠원동,롯데캐슬갤럭시1차,270000,315000,256,5,140.41,193.84,10
서초구,잠원동,롯데캐슬갤럭시2차,305000,340000,428,8,128.98,168.28,11
서초구,잠원동,르엘신반포,,,280,3,73.52,132.36,
서초구,잠원동,멀버리힐스,37300,42000,83,1,47.59,73.44,13
서초구,잠원동,메이플라워,,,15,1,90.22,125.5,9
서초구,잠원동,미주파스텔,180000,200000,91,1,67.65,104.68,3
서초구,잠원동,미주파스텔,180000,200000,91,1,67.65,104.68,3
서초구,잠원동,반포르엘,360000,500000,596,7,79.34,156.21,2
서초구,잠원동,반포센트럴자이,265000,500000,757,7,82.17,155.55,12
서초구,잠원동,베니하우스,400000,400000,18,1,141.57,210.11,11
서초구,잠원동,베니하우스,400000,400000,18,1,141.57,210.11,11
서초구,잠원동,보미리전빌,,,41,1,105.68,135.15,11
서초구,잠원동,빌폴라리스,,,15,1,293.06,293.06,15
서초구,잠원동,빌폴라리스,,,15,1,293.06,293.06,15
서초구,잠원동,성진준빌라트,,,19,1,63.4,159.95,13
서초구,잠원동,세인트빌,,,5,1,72.79,97.23,8
서초구,잠원동,신반포10차,250000,290000,876,5,57.64,81.69,19
서초구,잠원동,신반포11차,330000,425000,398,4,82.34,154.86,13
서초구,잠원동,신반포10차,250000,290000,876,5,57.64,81.69,19
서초구,잠원동,신반포11차,330000,425000,398,4,82.34,154.86,13
서초구,잠원동,신반포12차,270000,295000,324,3,59.35,114.1,4
서초구,잠원동,신반포16차,192000,258000,396,2,57.58,91.49,2
서초구,잠원동,신반포19차,255000,335000,242,2,88.42,120.96,4
서초구,잠원동,신반포20차,355000,360000,112,1,155.6,155.6,12
서초구,잠원동,신반포21차,,,108,2,129.25,145.37,12
서초구,잠원동,신반포20차,355000,360000,112,1,155.6,155.6,12
서초구,잠원동,신반포25차,380000,380000,169,2,113.97,126.22,4
서초구,잠원동,신반포26차,320000,355000,66,1,126.72,155.93,9
서초구,잠원동,신반포25차,380000,380000,169,2,113.97,126.22,4
서초구,잠원동,신반포26차,320000,355000,66,1,126.72,155.93,9
서초구,잠원동,신반포4차,300000,500000,1212,12,103.57,168.64,2
서초구,잠원동,신반포2차,280000,520000,1572,13,74.18,164.72,2
서초구,잠원동,신반포4차,300000,500000,1212,12,103.57,168.64,2
서초구,잠원동,신반포9차,290000,290000,286,2,81.28,81.28,9
서초구,잠원동,신반포8차,420000,460000,864,9,56.43,154.86,14
서초구,잠원동,신반포자이,270000,470000,607,7,85.34,203.13,6
서초구,잠원동,신반포르엘,,,330,3,66.67,156.72,1
서초구,잠원동,신반포자이,270000,470000,607,7,85.34,203.13,6
서초구,잠원동,신반포중앙하이츠,143000,210000,29,1,67.12,107.21,4
서초구,잠원동,아크로리버뷰신반포,338000,500000,595,5,109.57,117.92,9
서초구,잠원동,오페라하우스,950000,1000000,19,1,211.88,256.09,5
서초구,잠원동,씨티21,,,246,1,39.77,55.05,6
서초구,잠원동,잠원대우아이빌,57000,70000,168,3,39.6,69.65,14
서초구,잠원동,잠원브라운스톤,250000,270000,83,1,103.19,103.19,9
서초구,잠원동,잠원빌라트,,,19,1,261.23,267.88,5
서초구,잠원동,잠원대우아이빌,57000,70000,168,3,39.6,69.65,14
서초구,잠원동,잠원브라운스톤,250000,270000,83,1,103.19,103.19,9
서초구,잠원동,잠원빌라트,,,19,1,261.23,267.88,5
서초구,잠원동,잠원아이비,160000,160000,31,1,91.06,135.7,12
서초구,잠원동,잠원월드메르디앙,180000,240000,107,1,107.46,146.22,10
서초구,잠원동,잠원위브,142000,150000,49,1,64.71,117.64,13
서초구,잠원동,잠원중앙하이츠(A동),440000,450000,18,1,258.36,258.36,2
서초구,잠원동,잠원월드메르디앙,180000,240000,107,1,107.46,146.22,10
